OTU	ED10_S_Wi2013	EN17_S_Wi2013	EN20_S_Wi2013	EOI15_S_Wi2013	EOI20_S_Wi2013	EOK10_S_Wi2013	EOK20_S_Wi2013_PS	EU08_S_Wi2013	LD10_S_Wi2013_PS_A	LN20_S_Wi2013_PS	LOK10_S_Wi2013	EN15_S_Wi2013	EN30_S_Wi2013	EB10_S_Wi2013
SWARM_4039	0	0	0	0	0	0	0	0	22	0	0	0	0	0
SWARM_18826	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1049	0	1	1	0	1	63	0	1	0	0	0	0	1	1
SWARM_4033	0	0	0	0	0	0	0	0	22	0	0	0	0	0
SWARM_4034	0	0	0	0	0	0	1	0	50	0	0	0	0	2
SWARM_1043	10	9	52	1	1	9	0	33	0	0	0	7	1	1
SWARM_11229	0	0	0	0	0	21	0	2	0	0	0	0	0	0
SWARM_991	0	22	4	0	1	0	0	0	4	48	3	0	5	1
SWARM_996	0	0	0	0	0	0	0	0	94	11	5	0	6	1
SWARM_994	0	0	2	54	32	0	0	1	0	0	0	0	0	0
SWARM_998	0	0	0	0	0	0	0	0	0	0	0	0	0	63
SWARM_999	0	0	0	0	0	0	5	0	3	6	0	0	1	112
SWARM_2003	0	3	42	0	0	53	0	6	0	0	0	0	0	5
SWARM_2002	1	6	1	0	6	5	9	32	0	0	0	0	0	3
SWARM_2001	0	14	45	34	28	5	0	9	0	0	0	0	3	0
SWARM_2007	1	0	8	1	21	24	0	11	6	5	3	0	0	1
SWARM_2005	0	4	0	0	0	1	0	52	0	0	0	0	0	1
SWARM_2008	0	0	0	0	0	0	29	0	57	0	0	0	0	12
SWARM_208	0	0	0	1	3	0	9	0	0	160	1	0	1	106
SWARM_209	118	158	4	0	0	14	1	26	0	4	0	7	1	0
SWARM_202	2	97	183	0	0	148	0	106	0	3	2	0	5	5
SWARM_203	7	110	251	1	23	3	0	5	0	1	0	0	3	0
SWARM_200	0	0	0	0	0	0	7	0	55	155	140	0	18	9
SWARM_206	0	2	3	4	40	1	0	0	0	22	116	0	68	5
SWARM_207	0	19	70	80	395	57	9	27	13	41	14	1	31	5
SWARM_204	0	0	0	4	4	6	36	2	23	48	19	0	14	195
SWARM_205	0	12	48	6	53	185	14	29	22	63	197	1	20	97
SWARM_3663	26	6	2	1	1	10	0	17	0	0	0	0	0	17
SWARM_3668	6	2	1	1	0	11	0	7	0	0	0	0	0	15
SWARM_12251	0	0	1	0	0	0	0	0	0	0	0	5	0	0
SWARM_12252	0	0	0	0	0	1	0	0	0	0	0	6	0	0
SWARM_12257	0	1	0	0	1	1	0	0	0	0	0	6	0	1
SWARM_3509	0	0	0	0	0	1	1	2	25	27	4	0	2	0
SWARM_3508	0	0	0	0	0	0	0	0	30	0	0	0	3	0
SWARM_4501	0	0	0	0	0	0	0	0	25	97	51	0	1	7
SWARM_4506	0	0	0	0	0	0	12	0	0	7	0	0	0	6
SWARM_2900	9	10	5	1	2	0	0	2	0	3	0	5	0	0
SWARM_819	12	9	3	0	0	63	0	89	0	0	0	0	1	1
SWARM_818	15	16	1	0	0	45	0	9	0	0	0	0	0	1
SWARM_817	0	0	0	0	0	0	17	0	51	7	65	0	2	53
SWARM_816	0	0	11	6	63	1	0	0	0	4	3	0	1	0
SWARM_814	1	56	26	0	0	0	0	0	0	2	0	0	2	0
SWARM_813	0	0	0	0	1	0	0	0	49	6	137	0	7	2
SWARM_811	34	44	107	0	5	44	0	12	0	0	0	0	4	3
SWARM_810	0	15	73	2	8	16	0	3	0	0	1	0	0	1
SWARM_8146	0	0	0	0	18	0	0	1	0	0	0	0	0	0
SWARM_1742	0	0	0	0	0	0	0	0	57	9	4	0	0	0
SWARM_1745	0	0	0	0	0	0	3	0	0	65	0	0	0	7
SWARM_1744	1	4	34	0	3	4	0	1	0	0	0	0	0	0
SWARM_1747	0	0	0	0	0	0	0	0	0	32	15	0	1	0
SWARM_1746	0	0	0	0	0	0	0	0	0	56	1	0	0	6
SWARM_1749	3	3	18	0	0	31	0	0	0	0	0	0	0	0
SWARM_1748	0	0	0	0	2	0	0	0	0	13	2	0	6	16
SWARM_15629	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_15622	1	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_15623	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_15624	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_13665	1	3	0	0	21	1	0	0	0	8	1	1	2	1
SWARM_493	1	14	32	0	1	4	0	84	0	0	0	5	0	0
SWARM_492	0	58	26	15	50	5	0	22	0	3	0	0	6	3
SWARM_490	0	0	0	0	0	0	1	0	9	64	67	0	17	2
SWARM_497	0	0	0	0	0	0	1	0	3	164	3	0	2	6
SWARM_496	0	0	0	0	0	0	0	1	0	0	0	0	0	137
SWARM_499	0	0	0	0	0	0	0	0	49	0	178	0	1	3
SWARM_6967	1	0	0	0	1	0	0	0	0	2	0	0	1	12
SWARM_1949	0	3	55	12	2	7	0	6	0	0	0	0	0	0
SWARM_1946	0	5	32	1	2	0	0	0	0	0	0	0	0	0
SWARM_1944	0	15	0	0	3	1	0	4	29	6	5	0	0	1
SWARM_1942	0	0	14	0	2	29	0	10	0	0	0	0	0	1
SWARM_1941	0	1	3	0	0	0	0	0	0	0	0	31	0	0
SWARM_1940	0	0	2	0	2	0	0	1	0	0	0	30	0	0
SWARM_6622	0	0	0	0	0	0	4	0	0	5	6	0	0	0
SWARM_6624	0	0	0	0	0	0	4	0	10	0	0	0	0	5
SWARM_2713	0	1	1	11	18	0	0	0	0	0	1	0	1	0
SWARM_2712	0	2	0	0	3	3	14	5	2	26	12	0	4	39
SWARM_2711	0	1	20	10	3	6	0	0	0	0	0	0	0	0
SWARM_2718	0	2	57	7	0	0	0	0	0	0	0	1	0	0
SWARM_3390	0	0	0	0	0	0	0	0	30	0	0	0	0	0
SWARM_3391	0	0	0	0	0	0	0	0	26	0	0	0	0	0
SWARM_3393	0	0	0	0	0	0	0	0	22	0	1	0	0	0
SWARM_3394	0	0	0	0	0	0	0	0	19	1	0	0	0	0
SWARM_3395	0	0	0	0	0	0	0	0	26	2	4	0	0	0
SWARM_3396	0	0	0	0	3	0	0	0	18	8	5	0	1	1
SWARM_3398	0	0	0	0	0	0	0	0	5	34	24	0	7	0
SWARM_3970	0	0	0	27	13	2	0	2	0	0	1	0	0	0
SWARM_14110	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14113	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14112	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_14115	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14117	0	0	0	0	0	0	4	0	0	5	0	0	0	0
SWARM_14116	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14119	0	0	0	0	0	0	11	0	0	0	0	0	0	0
SWARM_14118	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1536	0	1	1	2	8	1	0	1	0	39	10	0	0	2
SWARM_1537	0	6	7	0	20	1	0	0	0	10	1	0	14	1
SWARM_1534	0	0	3	3	40	0	0	2	5	11	11	0	5	0
SWARM_1535	0	0	0	0	9	1	0	1	0	0	0	0	0	36
SWARM_1533	0	1	3	1	32	3	0	0	2	11	3	0	6	37
SWARM_1530	0	3	0	1	38	4	0	6	0	5	0	0	0	0
SWARM_1531	0	1	4	1	26	0	0	0	0	4	5	0	7	1
SWARM_1538	0	1	1	0	0	2	7	0	2	0	2	0	1	32
SWARM_1539	0	1	0	0	5	1	0	1	2	25	21	0	14	7
SWARM_11070	0	0	0	0	0	0	5	0	6	3	6	0	0	1
SWARM_10179	0	1	1	0	0	0	0	0	0	0	0	6	0	0
SWARM_10177	0	0	1	0	0	0	0	0	0	0	0	5	0	0
SWARM_10174	0	0	0	0	0	0	0	0	0	0	0	7	0	0
SWARM_10173	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_10172	0	0	0	0	0	0	0	0	0	0	0	12	0	0
SWARM_10171	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_10170	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_5026	0	0	0	0	0	0	0	0	47	0	0	0	0	0
SWARM_5029	0	0	0	0	0	0	0	0	17	0	0	0	0	1
SWARM_2553	13	31	51	1	1	75	0	20	0	0	0	0	2	3
SWARM_2552	0	0	0	0	0	0	0	37	0	0	0	0	0	0
SWARM_2555	0	0	0	0	0	0	22	0	35	18	0	0	1	7
SWARM_8736	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_8735	0	0	0	0	0	0	0	0	0	0	0	11	0	0
SWARM_8732	0	0	0	0	1	0	0	1	0	3	0	9	0	0
SWARM_8731	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_8730	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_4863	0	0	10	1	24	0	0	0	2	0	1	0	0	0
SWARM_4864	0	4	4	2	23	0	0	2	0	0	0	0	0	0
SWARM_2089	0	2	0	0	1	1	0	21	12	0	0	0	0	1
SWARM_2088	0	0	1	0	1	0	17	0	0	43	6	0	0	5
SWARM_2083	0	0	0	0	0	0	1	0	92	0	0	0	0	6
SWARM_2082	0	1	0	1	45	0	0	0	0	0	0	0	0	0
SWARM_2081	0	0	2	4	20	4	1	1	0	0	14	0	3	1
SWARM_2087	2	2	0	1	0	11	0	16	0	0	0	7	0	1
SWARM_282	10	5	23	0	2	173	0	10	3	0	0	2	3	2
SWARM_283	0	0	0	0	0	0	0	0	202	7	0	0	0	1
SWARM_280	0	3	20	0	1	176	0	0	0	0	0	0	0	4
SWARM_284	0	0	0	1	0	0	2	0	0	3	0	171	0	0
SWARM_288	469	353	340	10	22	275	3	361	0	15	0	3	12	18
SWARM_289	87	16	41	1	4	16	0	112	0	3	1	0	0	0
SWARM_9463	0	0	0	0	1	1	4	0	0	0	0	0	0	0
SWARM_18824	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_18821	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_18820	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1048	0	1	0	0	0	21	0	58	0	0	0	0	0	0
SWARM_18822	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1047	0	1	1	3	54	1	0	0	6	6	13	0	12	0
SWARM_1044	0	7	80	27	15	42	0	9	0	3	0	0	3	2
SWARM_1045	0	2	38	12	25	0	0	0	0	0	0	1	0	0
SWARM_1042	15	6	15	0	1	46	0	6	0	0	0	0	0	0
SWARM_1041	27	81	3	0	0	10	0	1	0	0	0	0	1	1
SWARM_1912	1	0	0	0	0	1	0	38	0	0	0	0	1	7
SWARM_5344	0	0	0	0	0	0	0	0	18	6	2	0	1	0
SWARM_3581	0	0	0	0	0	0	0	0	17	1	3	0	1	0
SWARM_3580	0	0	0	0	0	0	0	0	27	0	0	0	0	0
SWARM_3583	0	0	0	0	0	0	0	0	19	0	0	0	0	0
SWARM_3582	0	0	0	0	0	0	0	0	23	0	0	0	0	0
SWARM_3585	0	0	0	0	0	0	0	0	32	2	0	0	0	0
SWARM_3587	0	0	0	0	0	0	0	0	34	0	8	0	0	0
SWARM_3586	0	0	0	0	0	0	0	0	33	0	0	0	0	0
SWARM_8318	0	0	0	0	0	0	8	0	0	0	0	0	0	0
SWARM_4587	0	0	0	0	0	0	0	0	23	20	1	0	0	13
SWARM_4234	0	0	0	13	25	0	0	0	0	0	0	0	0	1
SWARM_897	0	0	0	0	1	3	0	0	1	42	15	0	26	10
SWARM_896	26	29	25	2	2	21	0	12	0	5	0	0	2	1
SWARM_895	0	0	1	0	9	0	0	0	0	6	65	0	9	1
SWARM_893	0	2	21	4	10	6	0	38	0	3	1	0	0	1
SWARM_892	35	18	37	1	7	22	0	27	0	0	0	8	4	3
SWARM_899	14	5	2	1	5	7	0	56	0	0	0	0	0	0
SWARM_2328	0	0	0	0	0	0	0	0	0	0	0	0	0	32
SWARM_569	0	36	3	43	69	2	2	6	0	0	6	0	11	3
SWARM_568	0	5	138	8	33	9	0	9	0	0	0	0	0	0
SWARM_567	0	129	3	0	0	1	0	0	0	28	1	0	8	0
SWARM_566	0	102	14	3	2	1	0	3	0	0	1	0	0	0
SWARM_565	0	0	0	0	1	0	3	0	1	32	103	0	0	0
SWARM_564	0	0	0	0	0	0	1	0	0	113	0	0	0	5
SWARM_561	1	6	6	0	0	9	5	24	0	5	10	1	3	48
SWARM_5969	0	0	0	0	0	0	9	0	0	5	3	0	0	2
SWARM_5968	0	0	0	0	0	0	12	0	0	0	0	0	0	0
SWARM_5964	0	0	0	0	0	0	10	0	0	0	0	0	0	0
SWARM_5967	0	0	0	0	0	0	15	0	0	0	0	0	0	0
SWARM_3267	6	36	6	0	2	2	0	5	0	1	0	0	1	0
SWARM_3263	0	6	8	0	0	5	0	1	0	0	0	34	1	0
SWARM_11607	0	0	0	0	0	0	0	0	17	1	0	0	0	0
SWARM_21570	0	1	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_361	0	0	0	0	0	0	0	0	1	86	71	0	7	3
SWARM_360	0	0	0	0	6	1	0	0	2	105	69	0	17	0
SWARM_363	1	13	36	39	37	49	0	108	0	4	0	0	2	6
SWARM_362	0	0	0	0	0	0	0	0	0	107	50	0	0	0
SWARM_365	0	0	0	0	1	1	0	0	140	163	143	0	11	6
SWARM_364	0	6	0	0	18	2	0	6	2	100	135	0	72	10
SWARM_367	0	168	5	1	1	0	0	0	0	0	0	3	0	0
SWARM_366	55	72	118	1	5	47	0	73	0	0	0	2	2	0
SWARM_369	0	0	0	0	0	0	0	0	5	3	264	0	5	0
SWARM_368	0	0	39	34	162	23	11	9	18	97	127	0	34	6
SWARM_6332	0	0	5	5	21	0	0	1	0	0	0	0	0	1
SWARM_6336	0	0	3	0	1	0	4	0	0	0	1	0	0	0
SWARM_2820	1	11	1	2	20	2	0	5	0	0	0	0	2	0
SWARM_2823	1	6	16	0	6	25	0	1	0	0	0	0	0	0
SWARM_2826	0	7	23	17	4	13	0	3	0	0	0	0	0	0
SWARM_2828	0	1	1	0	13	0	0	0	0	0	2	0	11	0
SWARM_5446	4	0	1	0	0	2	0	1	0	0	0	9	0	0
SWARM_2790	0	0	0	0	0	0	0	0	19	0	30	0	0	0
SWARM_2796	0	0	0	0	0	0	0	0	0	30	0	0	0	0
SWARM_2795	0	0	0	0	0	0	0	0	28	40	18	0	1	0
SWARM_2794	0	0	0	0	0	0	0	0	3	0	45	0	0	0
SWARM_28853	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_3466	0	0	0	0	0	0	13	0	0	0	0	0	0	6
SWARM_560	12	52	2	0	1	14	1	48	0	0	0	0	0	7
SWARM_6513	0	1	0	2	9	7	5	1	0	0	2	0	1	0
SWARM_3743	0	0	1	0	4	1	12	0	0	0	2	0	1	0
SWARM_754	0	0	0	0	0	0	0	0	101	125	22	0	4	1
SWARM_755	0	0	4	0	0	1	0	0	0	3	0	72	0	0
SWARM_756	1	62	7	2	1	0	0	0	0	0	0	0	21	0
SWARM_757	0	0	4	1	63	7	0	2	2	19	40	0	9	3
SWARM_750	0	4	29	4	1	51	0	17	0	1	0	0	0	0
SWARM_751	0	0	0	0	1	0	0	0	0	21	79	0	3	1
SWARM_752	0	0	0	0	0	0	0	0	1	105	17	0	4	13
SWARM_753	3	11	2	0	16	14	0	4	0	59	14	0	42	28
SWARM_758	0	0	2	0	1	0	4	0	33	109	17	0	17	1
SWARM_759	31	9	26	1	18	18	0	4	0	0	0	4	0	0
SWARM_2617	0	0	0	0	0	0	0	0	0	21	0	0	11	1
SWARM_2614	0	0	1	22	4	0	0	0	0	0	0	0	0	0
SWARM_2615	0	0	0	0	2	0	4	0	0	3	10	0	1	36
SWARM_2619	0	0	0	0	1	0	0	0	12	24	30	0	11	0
SWARM_3057	0	0	0	0	0	0	0	0	65	0	0	0	0	0
SWARM_3056	0	0	0	0	0	0	0	0	23	0	0	0	0	0
SWARM_3055	0	0	0	0	0	0	0	0	26	0	0	0	0	0
SWARM_3054	0	0	0	0	0	0	0	0	39	0	0	0	0	0
SWARM_3051	0	0	0	0	0	0	0	0	24	0	0	0	0	0
SWARM_3059	0	0	0	0	0	0	0	0	36	2	1	0	1	0
SWARM_3058	0	0	0	0	0	0	0	1	27	0	0	0	0	0
SWARM_1368	0	0	0	0	0	0	0	0	0	8	47	0	0	1
SWARM_1367	0	0	0	67	48	0	0	0	0	0	2	0	0	0
SWARM_1366	3	3	48	2	1	5	0	3	0	0	2	0	0	1
SWARM_1365	0	0	0	0	8	0	0	0	4	27	58	0	5	5
SWARM_1364	0	1	1	2	29	10	7	5	94	81	51	0	11	11
SWARM_1363	0	0	0	0	0	1	5	0	27	29	1	0	3	5
SWARM_1362	0	0	0	0	0	0	0	0	1	62	0	0	3	1
SWARM_1361	0	0	0	0	0	0	0	0	0	0	56	0	3	1
SWARM_1360	0	0	1	0	3	0	0	0	2	0	65	0	2	1
SWARM_3256	0	0	0	0	0	0	0	0	0	0	0	21	0	0
SWARM_5107	0	0	0	0	0	0	0	0	0	0	0	0	0	13
SWARM_5106	0	0	0	0	0	0	0	0	0	0	0	0	0	17
SWARM_5104	1	0	0	0	0	0	0	1	0	0	0	0	0	14
SWARM_5102	0	0	0	0	0	0	0	0	0	0	0	0	0	15
SWARM_4324	0	0	0	0	0	1	0	0	19	13	3	0	0	0
SWARM_103	1	31	150	58	468	91	4	201	42	29	38	0	19	13
SWARM_107	441	10	16	1	1	22	0	148	0	4	0	0	0	2
SWARM_109	2	422	36	0	0	17	0	0	0	0	0	11	0	0
SWARM_2457	7	18	13	3	12	9	0	24	2	10	0	0	9	0
SWARM_2452	4	1	1	0	3	12	0	33	0	0	0	0	0	1
SWARM_2458	0	1	0	0	1	0	8	0	6	1	3	0	2	32
SWARM_651	0	0	0	0	0	0	1	0	2	28	1	0	12	102
SWARM_653	0	0	0	0	3	0	0	0	0	63	26	0	9	13
SWARM_652	0	0	0	0	0	0	2	0	0	112	1	0	0	0
SWARM_654	1	47	22	76	30	12	0	16	0	0	1	200	2	1
SWARM_657	0	0	0	0	0	0	3	0	9	45	54	0	3	7
SWARM_656	2	3	1	4	25	3	0	2	7	56	35	0	4	82
SWARM_659	0	0	13	17	74	0	0	0	0	0	0	0	0	0
SWARM_658	0	0	0	0	1	0	7	0	13	74	57	0	26	9
SWARM_7245	0	0	0	0	3	0	8	0	0	0	3	0	0	0
SWARM_11629	0	0	0	0	0	0	0	0	25	0	2	0	0	0
SWARM_1168	0	0	0	0	0	0	79	0	0	12	0	1	0	6
SWARM_1165	0	0	0	0	0	6	0	56	0	0	0	0	0	2
SWARM_1164	10	15	22	0	0	15	0	18	0	0	0	0	2	0
SWARM_1167	8	50	2	0	3	18	0	1	0	0	0	0	1	0
SWARM_1166	13	3	24	0	3	31	0	9	0	0	0	0	1	0
SWARM_1161	60	81	30	0	0	34	0	24	0	0	0	0	6	1
SWARM_1160	0	0	0	3	62	0	0	0	0	0	2	0	0	0
SWARM_1163	10	8	33	0	0	8	0	4	0	0	0	6	0	0
SWARM_1162	4	56	0	0	0	2	0	1	0	0	0	0	0	1
SWARM_1833	0	0	4	15	8	5	0	0	8	5	9	0	1	0
SWARM_1832	0	1	5	6	48	0	0	0	3	0	0	0	3	0
SWARM_1831	1	10	13	0	1	24	0	37	0	0	0	0	0	1
SWARM_1830	0	6	5	0	0	36	0	3	0	0	0	0	0	0
SWARM_1837	0	0	0	0	0	0	3	0	0	3	0	0	0	54
SWARM_1835	0	0	0	0	0	0	0	0	0	0	0	0	0	93
SWARM_1834	0	0	0	0	0	0	0	0	0	0	0	0	0	99
SWARM_1839	0	0	0	0	1	1	3	0	0	0	0	0	0	60
SWARM_3156	0	0	0	0	2	0	0	0	9	75	44	0	5	8
SWARM_3158	0	1	0	0	1	3	0	3	27	0	2	0	1	0
SWARM_28963	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14065	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14064	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14067	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14061	0	0	0	0	0	0	8	1	0	1	0	0	0	0
SWARM_14060	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14062	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14069	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_14068	0	0	0	0	0	0	9	0	0	0	0	0	0	0
SWARM_1448	3	9	33	0	1	5	0	0	0	0	0	7	0	0
SWARM_1449	0	0	0	0	0	0	2	0	0	0	51	0	0	0
SWARM_1443	0	0	0	0	1	0	0	0	0	8	43	0	1	0
SWARM_1441	0	0	0	17	45	1	0	0	0	0	1	0	0	0
SWARM_1446	22	19	19	2	7	7	0	20	2	0	0	0	1	1
SWARM_1444	12	8	14	0	1	9	0	7	0	0	0	7	0	1
SWARM_1445	14	17	31	3	2	12	0	13	0	0	0	0	1	1
SWARM_21628	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_21623	0	0	0	0	0	0	0	0	0	0	0	7	0	0
SWARM_21624	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_11359	0	0	0	0	1	0	5	0	0	0	0	0	0	0
SWARM_4466	0	1	2	0	0	3	5	3	0	4	0	0	0	6
SWARM_5735	0	0	8	0	0	0	8	0	0	0	0	0	0	0
SWARM_8029	0	0	0	0	0	0	4	0	0	3	0	0	2	0
SWARM_2178	0	0	0	0	0	0	0	0	78	21	15	0	4	1
SWARM_2176	0	0	0	0	0	0	0	0	0	16	5	0	9	1
SWARM_2175	0	0	0	0	4	0	0	0	2	17	1	0	13	0
SWARM_2173	0	0	0	0	1	0	1	0	0	0	1	0	0	55
SWARM_2171	0	0	0	0	0	0	0	0	0	0	0	0	0	38
SWARM_2170	0	0	0	0	0	0	0	0	0	0	0	0	0	46
SWARM_440	0	4	10	20	13	32	5	12	0	23	64	0	12	1
SWARM_441	0	5	6	1	44	23	0	38	0	0	0	0	0	20
SWARM_443	1	2	14	0	1	42	0	116	0	0	0	0	0	0
SWARM_444	4	53	51	109	211	47	0	21	0	3	10	2	4	6
SWARM_445	0	19	113	2	6	3	0	13	0	4	0	0	2	0
SWARM_446	1	7	35	8	129	25	2	8	15	22	45	0	7	1
SWARM_447	1	0	2	0	0	24	0	169	0	0	0	1	0	7
SWARM_448	0	0	0	3	17	0	0	0	4	2	152	0	20	1
SWARM_449	0	0	3	271	57	23	8	7	0	0	1	0	1	0
SWARM_1289	0	0	0	0	0	0	0	0	0	52	0	0	0	1
SWARM_1280	19	16	10	0	0	16	0	5	0	0	0	0	1	0
SWARM_1281	7	12	28	1	7	18	2	50	0	0	1	0	0	0
SWARM_1282	4	77	12	0	6	17	0	8	0	0	0	0	1	0
SWARM_1283	2	0	0	1	0	13	0	66	0	0	0	1	0	0
SWARM_1284	0	0	0	0	0	0	0	0	0	0	56	0	0	0
SWARM_1285	1	55	7	0	0	36	0	7	0	0	0	0	0	0
SWARM_1286	0	13	46	7	10	10	0	1	0	3	0	0	1	1
SWARM_1287	1	49	3	0	0	4	0	4	0	0	0	0	0	0
SWARM_11014	0	0	0	13	3	2	0	0	0	0	0	0	0	0
SWARM_18736	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_4104	0	3	5	0	0	0	0	2	0	0	0	7	0	0
SWARM_4105	0	4	9	0	0	0	0	0	0	0	0	5	0	0
SWARM_4100	0	0	1	0	0	0	0	0	0	0	0	14	0	0
SWARM_4101	0	2	1	1	0	0	0	0	0	0	0	18	0	0
SWARM_4102	0	1	1	0	0	0	0	0	0	0	0	21	0	0
SWARM_4103	0	0	3	1	0	0	0	5	0	0	0	8	0	0
SWARM_3341	0	0	0	0	36	0	0	0	0	0	0	0	0	0
SWARM_3348	0	0	0	0	0	0	0	0	0	0	0	0	0	21
SWARM_13943	0	0	0	0	0	1	4	0	0	0	0	0	0	0
SWARM_138	0	11	108	1	2	197	0	108	0	0	0	0	0	1
SWARM_139	81	84	4	0	2	5	0	167	0	0	1	5	1	2
SWARM_130	0	3	0	0	4	0	4	0	71	420	63	0	43	64
SWARM_131	1	6	52	0	3	248	0	85	0	0	0	1	2	4
SWARM_132	13	146	106	5	70	16	0	113	6	40	17	0	40	1
SWARM_133	1	33	321	0	1	0	0	0	0	4	0	0	3	0
SWARM_135	1	11	11	249	156	1	0	2	0	0	4	0	5	0
SWARM_136	235	12	2	0	5	23	4	117	11	27	23	0	11	19
SWARM_137	1	47	757	32	9	35	0	38	0	0	0	0	4	0
SWARM_7601	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_12204	0	0	0	0	0	1	0	0	0	0	0	6	0	0
SWARM_12203	0	0	1	0	0	0	0	0	0	0	0	6	0	0
SWARM_4695	0	0	0	0	0	0	0	0	0	0	0	0	0	35
SWARM_4696	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SWARM_6182	0	5	4	0	0	5	0	3	0	0	0	20	0	0
SWARM_6180	0	4	0	0	1	0	0	0	0	0	0	6	0	0
SWARM_6181	0	1	4	0	2	4	0	4	0	0	0	5	0	2
SWARM_2699	0	2	25	0	6	3	7	3	0	0	0	0	0	2
SWARM_2697	1	5	5	7	6	0	0	8	5	0	4	1	12	3
SWARM_2690	0	30	0	0	0	0	0	0	0	0	0	0	0	0
SWARM_2691	0	27	1	0	1	0	0	0	0	0	0	0	0	0
SWARM_963	0	0	2	0	17	1	0	2	0	0	59	0	3	1
SWARM_962	0	0	0	0	2	0	2	0	17	7	48	0	6	7
SWARM_961	0	1	82	0	1	28	0	3	0	0	0	0	0	0
SWARM_967	0	0	0	0	0	0	0	0	0	9	52	0	6	0
SWARM_965	0	0	0	0	0	0	0	0	6	14	68	0	23	5
SWARM_964	0	0	0	0	0	0	40	0	32	7	2	0	0	2
SWARM_2039	0	5	3	3	27	4	0	5	3	2	22	0	6	3
SWARM_2033	0	0	1	0	0	0	0	0	0	31	1	0	7	0
SWARM_2031	0	15	6	1	11	16	0	16	0	0	1	6	1	4
SWARM_2037	0	0	0	0	0	0	0	0	20	10	11	0	3	1
SWARM_2034	0	0	0	0	0	0	0	0	8	43	9	0	5	0
SWARM_2035	0	0	0	0	0	0	0	0	0	32	1	0	3	1
SWARM_7638	1	34	4	0	0	0	0	0	0	0	0	0	0	0
SWARM_3639	0	0	0	0	0	0	0	0	0	0	0	18	0	0
SWARM_3638	0	0	0	1	0	0	0	0	0	0	0	20	0	0
SWARM_3633	0	0	0	0	0	0	8	0	15	0	0	0	0	16
SWARM_3631	0	0	1	0	18	1	0	1	0	0	0	0	0	5
SWARM_3630	5	0	1	0	0	30	0	1	0	0	0	0	0	1
SWARM_3637	0	0	0	0	0	0	0	0	0	0	0	22	0	0
SWARM_1674	1	4	20	26	27	6	0	7	0	1	1	0	4	1
SWARM_1671	0	0	0	0	0	0	0	0	0	4	10	0	29	2
SWARM_1099	0	0	0	0	2	0	0	0	0	74	5	0	0	1
SWARM_1098	0	0	0	0	1	0	0	0	70	3	66	0	0	0
SWARM_1091	0	0	0	0	3	0	0	0	0	5	61	0	11	2
SWARM_1090	0	0	0	0	2	0	3	1	0	36	32	0	12	7
SWARM_1093	1	0	0	0	3	3	0	0	0	41	62	0	22	3
SWARM_1095	13	18	14	0	0	8	0	12	0	0	0	0	3	0
SWARM_1094	0	0	0	0	0	0	4	0	0	62	3	0	0	1
SWARM_1097	2	3	12	0	0	26	0	19	0	4	0	0	0	0
SWARM_6849	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_6848	0	0	1	0	0	0	0	0	0	0	0	13	0	0
